timestamp,src_ip,dst_ip,src_port,dst_port,protocol,length
1733240879.819985,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240879.820020,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240880.067008,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240880.067039,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240880.307418,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240880.307452,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240880.559193,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240880.559229,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240880.796180,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240880.796216,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240881.040107,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240881.040139,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240881.304910,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240881.304946,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240881.547342,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240881.547373,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240881.791457,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240881.791492,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240882.048512,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240882.048545,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240882.292078,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240882.292126,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240882.551087,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240882.551129,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240882.783058,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240882.783088,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240883.027279,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240883.027311,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240883.267297,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240883.267329,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240883.529318,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240883.529353,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240883.779062,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240883.779103,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240884.024433,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240884.024467,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240884.259244,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240884.259276,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240884.507257,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240884.507292,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240884.751629,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240884.751665,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240884.998651,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240884.998687,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240885.247566,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240885.247602,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240885.491573,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240885.491605,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240885.759198,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240885.759230,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240886.010669,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240886.010702,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240886.252186,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240886.252226,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240886.507950,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240886.507984,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240886.754542,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240886.754570,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240886.986960,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240886.986994,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240887.242836,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240887.242890,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240887.483836,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240887.483884,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240887.754377,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240887.754420,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240887.998934,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240887.998969,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240888.247490,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240888.247521,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240888.487328,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240888.487360,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240888.742838,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240888.742878,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240888.994936,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240888.994971,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240889.238913,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240889.238942,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240889.475350,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240889.475384,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240889.739635,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240889.739666,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240889.990781,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240889.990817,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240890.255041,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240890.255077,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240890.516717,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240890.516751,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240890.780306,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240890.780347,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240891.144241,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240891.144278,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240891.425228,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240891.425275,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240891.700033,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240891.700068,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240891.934944,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240891.934976,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240892.179852,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240892.179888,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240892.415074,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240892.415106,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240892.667063,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240892.667103,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240892.931114,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240892.931141,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240893.203174,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240893.203219,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240893.451081,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240893.451116,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240893.691158,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240893.691192,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240893.934856,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240893.934887,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240894.180355,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240894.180387,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240894.439198,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240894.439238,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240894.688109,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240894.688144,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240894.944202,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240894.944250,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240895.189954,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240895.190002,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240895.439371,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240895.439407,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240895.687274,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240895.687310,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240895.928284,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240895.928316,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240896.167027,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240896.167070,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240896.403643,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240896.403675,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240896.659305,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240896.659341,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240896.891218,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240896.891254,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240897.131344,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240897.131391,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240897.370926,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240897.370959,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240897.620277,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240897.620313,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240897.873102,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240897.873134,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240898.119734,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240898.119763,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240898.363322,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240898.363358,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240898.624022,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240898.624053,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240898.884096,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240898.884130,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240899.135214,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240899.135250,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240899.367849,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240899.367881,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240899.619258,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240899.619289,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240899.854913,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240899.854948,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240900.100579,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240900.100614,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240900.363335,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240900.363368,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240900.598788,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240900.598819,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240900.838868,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240900.838902,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240901.083403,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240901.083435,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240901.327074,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240901.327110,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240901.582917,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240901.582952,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240901.850431,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240901.850468,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240902.130621,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240902.130648,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240902.383122,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240902.383213,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240902.636276,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240902.636310,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240902.894616,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240902.894651,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240903.135945,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240903.136009,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240903.394158,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240903.394191,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240903.658732,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240903.658783,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240903.919235,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240903.919283,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240904.159976,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240904.160026,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240904.399434,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240904.399467,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240904.638940,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240904.638985,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240904.887097,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240904.887128,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240905.135592,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240905.135625,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240905.395176,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240905.395210,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240905.663052,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240905.663087,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240905.899283,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240905.899314,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240906.178765,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240906.178796,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240906.423218,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240906.423249,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240906.667295,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240906.667336,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240906.907414,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240906.907445,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240907.162978,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240907.163014,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240907.406597,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240907.406629,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240907.671114,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240907.671150,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240907.903761,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240907.903797,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240908.138961,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240908.138996,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240908.383813,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240908.383847,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240908.631425,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240908.631460,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240908.883422,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240908.883448,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240909.116983,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240909.117018,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240909.363007,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240909.363043,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240909.619409,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240909.619441,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240909.884217,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240909.884252,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240910.138865,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240910.138898,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240910.586860,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240910.587066,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240910.827699,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240910.827734,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240911.087715,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240911.087746,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240911.329571,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240911.329607,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240911.571469,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240911.571506,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240911.826707,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240911.826743,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240912.084321,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240912.084361,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240912.330847,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240912.330882,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240912.575536,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240912.575569,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240912.827407,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240912.827454,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240913.078983,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240913.079015,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240913.323402,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240913.323441,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240913.579353,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240913.579388,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240913.843226,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240913.843260,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240914.083059,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240914.083091,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240914.335379,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240914.335414,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240914.587873,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240914.587905,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240914.840511,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240914.840547,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240915.083394,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240915.083430,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240915.373219,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240915.373254,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240915.607300,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240915.607330,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240915.835657,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240915.835693,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240916.095519,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240916.095553,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240916.359955,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240916.359991,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240916.620849,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240916.620879,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240916.854858,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240916.854894,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240917.110946,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240917.110991,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240917.371600,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240917.371635,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240917.623032,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240917.623065,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240917.854892,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240917.854926,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240918.087545,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240918.087571,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240918.320388,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240918.320421,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240918.574983,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240918.575019,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240918.846803,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240918.846830,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240919.091418,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240919.091449,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240919.351128,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240919.351164,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240919.643038,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240919.643064,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240919.903323,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240919.903359,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240920.139657,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240920.139703,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240920.379809,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240920.379844,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240920.623511,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240920.623552,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240920.871218,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240920.871255,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240921.115864,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240921.115898,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240921.367075,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240921.367115,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240921.606809,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240921.606842,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240921.871380,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240921.871416,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240922.119032,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240922.119081,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240922.367074,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240922.367110,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240922.627339,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240922.627374,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240922.871497,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240922.871530,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240923.127705,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240923.127736,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240923.383830,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240923.383862,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240923.635446,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240923.635477,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240923.891291,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240923.891328,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240924.148002,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240924.148036,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240924.392127,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240924.392162,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240924.648160,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240924.648193,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240924.891970,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240924.892007,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240925.150972,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240925.151007,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240925.390928,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240925.390962,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240925.639967,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240925.640000,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240925.876807,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240925.876861,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240926.146702,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240926.146738,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240926.407680,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240926.407715,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240926.656672,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240926.656707,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240926.899933,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240926.899971,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240927.146501,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240927.146534,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240927.390807,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240927.390839,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240927.643488,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240927.643519,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240927.879382,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240927.879417,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240928.127048,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240928.127083,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240928.371334,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240928.371375,10.0.0.2,10.0.0.1,80.0,20.0,6,54
